,0
5797,1
5798,1
5799,1
5800,0
5801,1
5802,0
5803,0
5804,0
5805,1
5806,1
5807,0
5808,1
5809,1
5810,1
5811,0
5812,1
5813,1
5814,1
5815,0
5816,1
5817,0
5818,1
5819,1
5820,1
5821,1
5822,1
5823,0
5824,1
5825,1
5826,1
5827,0
5828,1
5829,1
5830,1
5831,1
5832,1
5833,1
5834,1
5835,1
5836,1
5837,1
5838,1
5839,0
5840,1
5841,1
5842,1
5843,1
5844,1
5845,1
5846,1
5847,1
5848,0
5849,1
5850,1
5851,1
5852,1
5853,1
5854,1
5855,0
5856,1
5857,1
5858,1
5859,1
5860,0
5861,1
5862,1
5863,1
5864,0
5865,1
5866,1
5867,0
5868,1
5869,1
5870,1
5871,0
5872,1
5873,1
5874,0
5875,1
5876,1
5877,1
5878,0
5879,1
5880,1
5881,1
5882,1
5883,1
5884,1
5885,1
5886,1
5887,1
5888,1
5889,1
5890,0
5891,1
5892,0
5893,1
5894,0
5895,1
5896,0
5897,0
5898,0
5899,1
5900,1
5901,1
5902,1
5903,0
5904,1
5905,0
5906,1
5907,1
5908,1
5909,1
5910,0
5911,1
5912,1
5913,0
5914,1
5915,1
5916,1
5917,1
5918,1
5919,0
5920,1
5921,1
5922,0
5923,0
5924,1
5925,0
5926,0
5927,1
5928,0
5929,1
5930,1
5931,1
5932,0
5933,1
5934,0
5935,1
5936,1
5937,1
5938,1
5939,1
5940,1
5941,1
5942,0
5943,1
5944,1
5945,0
5946,1
5947,1
5948,0
5949,0
5950,1
5951,0
5952,1
5953,1
5954,1
5955,1
5956,1
5957,0
5958,1
5959,0
5960,0
5961,1
5962,1
5963,1
5964,0
5965,0
5966,1
5967,0
5968,1
5969,0
5970,1
5971,0
5972,1
5973,0
5974,1
5975,1
5976,0
5977,1
5978,0
5979,1
5980,1
5981,0
5982,1
5983,0
5984,1
5985,1
5986,0
5987,1
5988,1
5989,1
5990,1
5991,1
5992,0
5993,1
5994,1
5995,1
5996,1
5997,1
5998,1
5999,1
6000,0
6001,1
6002,1
6003,1
6004,1
6005,0
6006,1
6007,1
6008,1
6009,1
6010,1
6011,1
6012,1
6013,1
6014,0
6015,1
6016,0
6017,1
6018,1
6019,1
6020,0
6021,1
6022,1
6023,0
6024,1
6025,0
6026,1
6027,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,0
6034,1
6035,1
6036,1
6037,0
6038,0
6039,1
6040,1
6041,1
6042,1
6043,0
6044,0
6045,1
6046,0
6047,0
6048,1
6049,0
6050,1
6051,1
6052,0
6053,1
6054,1
6055,0
6056,0
6057,0
6058,1
6059,1
6060,0
6061,1
6062,0
6063,1
6064,1
6065,1
6066,1
6067,1
6068,1
6069,1
6070,1
6071,1
6072,1
6073,0
6074,1
6075,1
6076,1
6077,0
6078,0
6079,1
6080,1
6081,0
6082,0
6083,1
6084,1
6085,1
6086,1
6087,1
6088,1
6089,0
6090,1
6091,0
6092,1
6093,1
6094,0
6095,1
6096,1
6097,0
6098,1
6099,1
6100,1
6101,1
6102,0
6103,1
6104,0
6105,1
6106,1
6107,1
6108,1
6109,1
6110,0
6111,1
6112,0
6113,1
6114,1
6115,1
6116,0
6117,1
6118,0
6119,1
6120,1
6121,1
6122,0
6123,1
6124,1
6125,1
6126,1
6127,1
6128,1
6129,0
6130,0
6131,1
6132,1
6133,0
6134,1
6135,0
6136,1
6137,0
6138,1
6139,1
6140,1
6141,0
6142,1
6143,1
6144,0
6145,1
6146,0
6147,1
6148,1
6149,1
6150,1
6151,1
6152,0
6153,1
6154,1
6155,1
6156,1
6157,1
6158,1
6159,0
6160,1
6161,1
6162,1
6163,0
6164,1
6165,1
6166,1
6167,1
6168,1
6169,0
6170,0
6171,1
6172,1
6173,0
6174,0
6175,0
6176,1
6177,1
6178,1
6179,0
6180,1
6181,1
6182,1
6183,1
6184,1
6185,0
6186,1
6187,1
6188,1
6189,1
6190,1
6191,1
6192,1
6193,1
6194,1
6195,1
6196,0
6197,1
6198,1
6199,1
6200,1
6201,0
6202,1
6203,1
6204,1
6205,0
6206,0
6207,1
6208,0
6209,1
6210,0
6211,1
6212,1
6213,1
6214,1
6215,1
6216,1
6217,1
6218,1
6219,1
6220,0
6221,0
6222,0
6223,0
6224,1
6225,1
6226,1
6227,0
6228,1
6229,1
6230,1
6231,0
6232,1
6233,1
6234,1
6235,1
6236,0
6237,0
6238,1
6239,1
6240,1
6241,1
6242,0
6243,1
6244,0
6245,1
6246,1
6247,1
6248,1
6249,1
6250,0
6251,1
6252,1
6253,1
6254,0
6255,0
6256,1
6257,0
6258,1
6259,1
6260,0
6261,1
6262,1
6263,0
6264,1
6265,0
6266,1
6267,1
6268,1
6269,1
6270,1
6271,1
6272,1
6273,1
6274,0
6275,1
6276,0
6277,1
6278,1
6279,1
6280,1
6281,0
6282,1
6283,1
6284,1
6285,1
6286,1
6287,1
6288,1
6289,1
6290,1
6291,1
6292,0
6293,1
6294,1
6295,1
6296,1
6297,1
6298,0
6299,1
6300,1
6301,1
6302,1
6303,1
6304,1
6305,1
6306,0
6307,1
6308,0
6309,1
6310,1
6311,1
6312,0
6313,0
6314,0
6315,1
6316,1
6317,1
6318,1
6319,1
6320,1
6321,0
6322,1
6323,1
6324,1
6325,1
6326,1
6327,1
6328,0
6329,0
6330,0
6331,1
6332,1
6333,0
6334,1
6335,0
6336,0
6337,1
6338,0
6339,1
6340,0
6341,0
6342,1
6343,1
6344,1
6345,0
6346,1
6347,1
6348,0
6349,1
6350,1
6351,1
6352,1
6353,1
6354,1
6355,1
6356,1
6357,1
6358,1
6359,1
6360,1
6361,0
6362,1
6363,1
6364,0
6365,1
6366,1
6367,1
6368,1
6369,1
6370,1
6371,1
6372,0
6373,1
6374,1
6375,0
6376,1
6377,1
6378,1
6379,0
6380,0
6381,0
6382,1
6383,1
6384,1
6385,0
6386,1
6387,0
6388,1
6389,0
6390,1
6391,1
6392,1
6393,1
6394,0
6395,0
6396,1
6397,1
6398,1
6399,0
6400,1
6401,1
6402,1
6403,1
6404,1
6405,0
6406,0
6407,1
6408,1
6409,0
6410,0
6411,1
6412,1
6413,1
6414,1
6415,1
6416,1
6417,0
6418,1
6419,1
6420,0
6421,0
6422,0
6423,0
6424,1
6425,0
6426,0
6427,0
6428,0
6429,1
6430,1
6431,1
6432,1
6433,1
6434,0
6435,1
6436,1
6437,1
6438,0
6439,1
6440,0
6441,0
6442,0
6443,1
6444,1
6445,1
6446,1
6447,1
6448,0
6449,1
6450,1
6451,1
6452,1
6453,1
6454,1
6455,0
6456,1
6457,1
6458,1
6459,0
6460,1
6461,1
6462,0
6463,0
6464,0
6465,0
6466,0
6467,1
6468,1
6469,0
6470,1
6471,1
6472,1
6473,1
6474,1
6475,0
6476,1
6477,0
6478,1
6479,1
6480,1
6481,0
6482,1
6483,1
6484,1
6485,0
6486,1
6487,0
6488,1
6489,0
6490,1
6491,1
6492,1
6493,1
6494,1
6495,1
6496,0
6497,0
6498,0
6499,0
6500,1
6501,1
6502,1
6503,1
6504,1
6505,1
6506,1
6507,0
6508,0
6509,1
6510,0
6511,1
6512,1
6513,1
6514,0
6515,1
6516,1
6517,0
6518,1
6519,1
6520,1
6521,1
6522,0
6523,1
6524,1
6525,1
6526,1
6527,0
6528,1
6529,1
6530,0
6531,0
6532,1
6533,0
6534,1
6535,1
6536,1
6537,1
6538,0
6539,1
6540,0
6541,1
6542,0
6543,1
6544,1
6545,0
6546,1
6547,1
6548,1
6549,1
6550,1
6551,0
6552,0
6553,0
6554,1
6555,0
6556,1
6557,0
6558,1
6559,1
6560,1
6561,0
6562,1
6563,0
6564,0
6565,1
6566,1
6567,0
6568,0
6569,1
6570,1
6571,0
6572,1
6573,1
6574,0
6575,1
6576,0
6577,1
6578,0
6579,1
6580,1
6581,1
6582,1
6583,1
6584,0
6585,0
6586,1
6587,1
6588,0
6589,1
6590,1
6591,0
6592,1
6593,0
6594,1
6595,0
6596,1
6597,0
6598,1
6599,1
6600,1
6601,0
6602,1
6603,1
6604,1
6605,1
6606,1
6607,1
6608,0
6609,0
6610,1
6611,1
6612,0
6613,1
6614,1
6615,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,0
6622,1
6623,1
6624,1
6625,0
6626,1
6627,0
6628,1
6629,0
6630,0
6631,0
6632,1
6633,1
6634,1
6635,0
6636,1
6637,0
6638,1
6639,1
6640,1
6641,1
6642,1
6643,1
6644,1
6645,0
6646,1
6647,0
6648,1
6649,1
6650,1
6651,1
6652,0
6653,1
6654,0
6655,1
6656,1
6657,1
6658,1
6659,1
6660,1
6661,1
6662,0
6663,1
6664,1
6665,1
6666,1
6667,1
6668,1
6669,1
6670,1
6671,1
6672,0
6673,1
6674,1
6675,1
6676,0
6677,0
6678,1
6679,1
6680,1
6681,0
6682,1
6683,1
6684,1
6685,1
6686,1
6687,1
6688,0
6689,0
6690,0
6691,1
6692,1
6693,0
6694,0
6695,0
6696,1
6697,1
6698,1
6699,0
6700,1
6701,1
6702,0
6703,0
6704,0
6705,0
6706,1
6707,1
6708,1
6709,1
6710,0
6711,1
6712,1
6713,1
6714,0
6715,0
6716,1
6717,0
6718,0
6719,1
6720,1
6721,1
6722,1
6723,1
6724,0
6725,0
6726,1
6727,0
6728,1
6729,0
6730,1
6731,1
6732,1
6733,1
6734,1
6735,1
6736,0
6737,1
6738,1
6739,1
6740,1
6741,1
6742,1
6743,0
6744,0
6745,1
6746,1
6747,0
6748,0
6749,1
6750,1
6751,0
6752,1
6753,0
6754,0
6755,1
6756,1
6757,1
6758,0
6759,1
6760,1
6761,1
6762,0
6763,1
6764,1
6765,0
6766,0
6767,0
6768,1
6769,0
6770,1
6771,1
6772,1
6773,1
6774,1
6775,0
6776,1
6777,1
6778,1
6779,0
6780,1
6781,1
6782,1
6783,0
6784,1
6785,0
6786,1
6787,0
6788,1
6789,1
6790,1
6791,0
6792,1
6793,1
6794,1
6795,1
6796,1
6797,1
6798,1
6799,0
6800,0
6801,1
6802,0
6803,1
6804,0
6805,0
6806,0
6807,1
6808,1
6809,1
6810,1
6811,0
6812,0
6813,1
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,0
6821,1
6822,1
6823,0
6824,0
6825,0
6826,1
6827,1
6828,1
6829,1
6830,1
6831,0
6832,1
6833,1
6834,0
6835,1
6836,0
6837,1
6838,1
6839,0
6840,1
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,0
6848,1
6849,1
6850,1
6851,1
6852,1
6853,0
6854,1
6855,1
6856,1
6857,1
6858,0
6859,0
6860,0
6861,1
6862,0
6863,1
6864,1
6865,0
6866,1
6867,1
6868,0
6869,0
6870,1
6871,0
6872,1
6873,0
6874,1
6875,1
6876,0
6877,0
6878,1
6879,0
6880,1
6881,1
6882,1
6883,0
6884,1
6885,1
6886,1
6887,1
6888,0
6889,1
6890,1
6891,0
6892,1
6893,1
6894,1
6895,0
6896,1
6897,1
6898,1
6899,1
6900,1
6901,1
6902,1
6903,1
6904,0
6905,1
6906,1
6907,0
6908,1
6909,1
6910,1
6911,1
6912,1
6913,1
6914,1
6915,1
6916,1
6917,1
6918,1
6919,1
6920,1
6921,1
6922,0
6923,0
6924,0
6925,1
6926,1
6927,1
6928,0
6929,0
6930,1
6931,0
6932,1
6933,1
6934,1
6935,0
6936,1
6937,1
6938,0
6939,0
6940,1
6941,1
6942,1
6943,0
6944,1
6945,1
6946,0
6947,0
6948,1
6949,1
6950,0
6951,1
6952,0
6953,1
6954,1
6955,1
6956,0
6957,1
6958,0
6959,1
6960,0
6961,1
6962,1
6963,1
6964,1
6965,1
6966,1
6967,1
6968,1
6969,0
6970,0
6971,1
6972,1
6973,1
6974,1
6975,0
6976,1
6977,1
6978,1
6979,0
6980,1
6981,1
6982,1
6983,0
6984,1
6985,1
6986,1
6987,1
6988,1
6989,0
6990,1
6991,1
6992,1
6993,0
6994,1
6995,0
6996,0
6997,0
6998,1
6999,0
7000,0
7001,0
7002,1
7003,1
7004,1
7005,0
7006,1
7007,0
7008,1
7009,1
7010,1
7011,1
7012,0
7013,1
7014,0
7015,1
7016,1
7017,0
7018,1
7019,1
7020,0
7021,1
7022,1
7023,0
7024,1
7025,1
7026,0
7027,1
7028,1
7029,0
7030,0
7031,0
7032,1
7033,1
7034,1
7035,1
7036,0
7037,1
7038,1
7039,1
7040,1
7041,1
7042,1
7043,1
7044,1
7045,0
7046,1
7047,0
7048,0
7049,0
7050,1
7051,1
7052,1
7053,1
7054,1
7055,0
7056,1
7057,1
7058,1
7059,1
7060,0
7061,0
7062,1
7063,1
7064,0
7065,0
7066,1
7067,1
7068,1
7069,0
7070,0
7071,1
7072,0
7073,1
7074,1
7075,1
7076,0
7077,1
7078,0
7079,1
7080,0
7081,1
7082,1
7083,1
7084,1
7085,1
7086,1
7087,1
7088,0
7089,1
7090,1
7091,0
7092,0
7093,1
7094,0
7095,1
7096,1
7097,1
7098,1
7099,0
7100,1
7101,1
7102,0
7103,0
7104,1
7105,1
7106,1
7107,0
7108,0
7109,1
7110,0
7111,1
7112,1
7113,1
7114,0
7115,1
7116,0
7117,0
7118,1
7119,1
7120,0
7121,1
7122,1
7123,0
7124,1
7125,1
7126,1
7127,1
7128,1
7129,0
7130,1
7131,1
7132,1
7133,0
7134,1
7135,0
7136,1
7137,1
7138,1
7139,1
7140,0
7141,1
7142,1
7143,1
7144,1
7145,0
7146,0
7147,1
7148,0
7149,1
7150,1
7151,0
7152,0
7153,1
7154,0
7155,0
7156,1
7157,1
7158,1
7159,1
7160,1
7161,0
7162,0
7163,1
7164,1
7165,1
7166,1
7167,1
7168,1
7169,1
7170,1
7171,1
7172,1
7173,1
7174,0
7175,1
7176,1
7177,1
7178,1
7179,0
7180,0
7181,1
7182,1
7183,0
7184,0
7185,0
7186,1
7187,1
7188,0
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,0
7199,1
7200,1
7201,0
7202,0
7203,0
7204,0
7205,1
7206,1
7207,1
7208,0
7209,1
7210,0
7211,0
7212,1
7213,1
7214,0
7215,1
7216,1
7217,1
7218,1
7219,0
7220,0
7221,1
7222,0
7223,1
7224,0
7225,1
7226,1
7227,1
7228,0
7229,1
7230,1
7231,1
7232,1
7233,1
7234,0
7235,1
7236,1
7237,1
7238,1
7239,1
7240,1
7241,0
7242,0
7243,1
7244,1
7245,1
7246,0
7247,0
7248,0
7249,1
7250,0
7251,1
7252,0
7253,1
7254,0
7255,1
7256,0
7257,0
7258,1
7259,1
7260,0
7261,1
7262,1
7263,1
7264,1
7265,0
7266,1
7267,0
7268,1
7269,1
7270,0
7271,1
7272,0
7273,1
7274,1
7275,1
7276,0
7277,0
7278,1
7279,1
7280,0
7281,1
7282,0
7283,1
7284,1
7285,0
7286,1
7287,0
7288,0
7289,1
7290,1
7291,1
7292,1
7293,0
7294,0
7295,0
7296,0
7297,1
7298,1
7299,0
7300,1
7301,1
7302,0
7303,1
7304,0
7305,1
7306,0
7307,1
7308,1
7309,0
7310,0
7311,1
7312,0
7313,1
7314,1
7315,0
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,0
7324,0
7325,1
7326,1
7327,1
7328,1
7329,1
7330,0
7331,1
7332,1
7333,1
7334,1
7335,1
7336,0
7337,1
7338,1
7339,0
7340,0
7341,0
7342,0
7343,1
7344,1
7345,1
7346,0
7347,1
7348,1
7349,1
7350,0
7351,1
7352,1
7353,0
7354,1
7355,0
7356,1
7357,0
7358,0
7359,1
7360,1
7361,1
7362,0
7363,1
7364,0
7365,0
7366,0
7367,1
7368,0
7369,1
7370,1
7371,0
7372,0
7373,1
7374,0
7375,0
7376,1
7377,1
7378,0
7379,0
7380,1
7381,0
7382,1
7383,1
7384,0
7385,0
7386,1
7387,1
7388,1
7389,1
7390,1
7391,0
7392,1
7393,0
7394,0
7395,0
7396,0
7397,1
7398,1
7399,1
7400,1
7401,0
7402,1
7403,1
7404,1
7405,0
7406,1
7407,0
7408,0
7409,0
7410,0
7411,1
7412,0
7413,1
7414,0
7415,0
7416,0
7417,1
7418,1
7419,0
7420,1
7421,0
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7428,1
7429,0
7430,1
7431,1
7432,1
7433,1
7434,1
7435,0
7436,1
7437,0
7438,1
7439,1
7440,1
7441,1
7442,1
7443,0
7444,1
7445,0
7446,1
7447,0
7448,1
7449,1
7450,1
7451,1
7452,1
7453,0
7454,0
7455,1
7456,0
7457,1
7458,1
7459,1
7460,0
7461,1
7462,0
7463,0
7464,0
7465,0
7466,1
7467,1
7468,1
7469,1
7470,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,0
7477,0
7478,0
7479,1
7480,1
7481,1
7482,1
7483,1
7484,0
7485,1
7486,1
7487,1
7488,1
7489,1
7490,0
7491,1
7492,0
7493,1
7494,0
7495,1
7496,1
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,1
7504,1
7505,1
7506,1
7507,1
7508,1
7509,0
7510,1
7511,0
7512,0
7513,1
7514,1
7515,1
7516,1
7517,1
7518,0
7519,1
7520,1
7521,1
7522,0
7523,0
7524,1
7525,0
7526,1
7527,0
7528,1
7529,1
7530,1
7531,0
7532,1
7533,1
7534,1
7535,1
7536,1
7537,0
7538,0
7539,1
7540,1
7541,0
7542,1
7543,0
7544,1
7545,1
7546,1
7547,1
7548,1
7549,0
7550,1
7551,1
7552,0
7553,1
7554,0
7555,1
7556,1
7557,1
7558,0
7559,1
7560,0
7561,1
7562,1
7563,0
7564,1
7565,1
7566,1
7567,0
7568,1
7569,1
7570,1
7571,1
7572,0
7573,0
7574,1
7575,0
7576,1
7577,0
7578,0
7579,1
7580,0
7581,1
7582,1
7583,1
7584,1
7585,1
7586,0
7587,1
7588,0
7589,1
7590,0
7591,1
7592,0
7593,0
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,0
7601,1
7602,0
7603,1
7604,1
7605,1
7606,0
7607,1
7608,1
7609,1
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,0
7618,1
7619,0
7620,0
7621,1
7622,1
7623,0
7624,0
7625,0
7626,0
7627,1
7628,1
7629,1
7630,1
7631,1
7632,1
7633,1
7634,1
7635,1
7636,1
7637,1
7638,1
7639,1
7640,1
7641,0
7642,1
7643,1
7644,1
7645,1
7646,1
7647,1
7648,0
7649,1
7650,0
7651,1
7652,1
7653,1
7654,1
7655,0
7656,1
7657,0
7658,1
7659,1
7660,1
7661,1
7662,1
7663,1
7664,1
7665,0
7666,1
7667,0
7668,1
7669,1
7670,0
7671,1
7672,0
7673,0
7674,1
7675,0
7676,1
7677,1
7678,1
7679,0
7680,1
7681,1
7682,1
7683,1
7684,1
7685,1
7686,1
7687,0
7688,0
7689,1
7690,0
7691,1
7692,1
7693,1
7694,0
7695,1
7696,1
7697,0
7698,1
7699,1
7700,1
7701,1
7702,0
7703,0
7704,0
7705,1
7706,0
7707,1
7708,1
7709,1
7710,0
7711,1
7712,0
7713,0
7714,1
7715,1
7716,1
7717,1
7718,0
7719,0
7720,1
7721,1
7722,1
7723,0
7724,1
7725,1
7726,0
7727,0
7728,0
7729,1
7730,0
7731,0
7732,1
7733,0
7734,1
7735,1
7736,0
7737,0
7738,1
7739,0
7740,0
7741,1
7742,1
7743,0
7744,1
7745,1
7746,1
7747,1
7748,0
7749,1
7750,1
7751,0
7752,0
7753,1
7754,0
7755,1
7756,0
7757,1
7758,1
7759,0
7760,0
7761,0
7762,0
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,0
7771,1
7772,1
7773,1
7774,1
7775,1
7776,1
7777,1
7778,0
7779,1
7780,1
7781,0
7782,1
7783,1
7784,0
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,0
7793,1
7794,1
7795,0
7796,0
7797,0
7798,1
7799,0
7800,1
7801,1
7802,0
7803,1
7804,1
7805,1
7806,1
7807,1
7808,1
7809,0
7810,1
7811,1
7812,1
7813,0
7814,0
7815,1
7816,0
7817,0
7818,0
7819,1
7820,0
7821,1
7822,1
7823,1
7824,1
7825,0
7826,1
7827,1
7828,1
7829,0
7830,1
7831,1
7832,0
7833,1
7834,0
7835,1
7836,0
7837,1
7838,1
7839,1
7840,0
7841,1
7842,1
7843,1
7844,1
7845,1
7846,0
7847,0
7848,1
7849,1
7850,0
7851,0
7852,1
7853,0
7854,1
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,0
7862,0
7863,1
7864,1
7865,1
7866,0
7867,0
7868,1
7869,0
7870,0
7871,1
7872,1
7873,1
7874,0
7875,0
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,1
7883,1
7884,0
7885,1
7886,0
7887,0
7888,0
7889,0
7890,0
7891,1
7892,1
7893,1
7894,1
7895,1
7896,1
7897,0
7898,1
7899,0
7900,1
7901,1
7902,0
7903,1
7904,0
7905,0
7906,1
7907,0
7908,1
7909,0
7910,0
7911,0
7912,1
7913,1
7914,0
7915,1
7916,1
7917,1
7918,1
7919,0
7920,1
7921,1
7922,1
7923,1
7924,1
7925,0
7926,1
7927,1
7928,1
7929,1
7930,0
7931,0
7932,1
7933,0
7934,1
7935,0
7936,0
7937,0
7938,1
7939,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,0
7947,1
7948,1
7949,1
7950,1
7951,0
7952,0
7953,1
7954,1
7955,1
7956,1
7957,1
7958,1
7959,1
7960,1
7961,1
7962,0
7963,1
7964,1
7965,0
7966,1
7967,1
7968,1
7969,1
7970,1
7971,1
7972,1
7973,0
7974,0
7975,0
7976,0
7977,1
7978,1
7979,0
7980,0
7981,1
7982,1
7983,0
7984,1
7985,1
7986,0
7987,0
7988,1
7989,1
7990,1
7991,0
7992,1
7993,1
7994,1
7995,1
7996,0
7997,0
7998,1
7999,0
8000,0
8001,0
8002,1
8003,1
8004,0
8005,0
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,1
8013,1
8014,1
8015,0
8016,0
8017,0
8018,1
8019,1
8020,1
8021,1
8022,1
8023,1
8024,1
8025,1
8026,1
8027,1
8028,0
8029,1
8030,1
8031,0
8032,1
8033,0
8034,0
8035,1
8036,0
8037,1
8038,1
8039,1
8040,1
8041,1
8042,0
8043,1
8044,0
8045,1
8046,1
8047,0
8048,1
8049,1
8050,1
8051,1
8052,1
8053,0
8054,0
8055,1
8056,0
8057,0
8058,1
8059,1
8060,1
8061,0
8062,0
8063,1
8064,1
8065,1
8066,1
8067,1
8068,1
8069,0
8070,1
8071,1
8072,0
8073,0
8074,0
8075,0
8076,1
8077,0
8078,1
8079,1
8080,0
8081,1
8082,1
8083,1
8084,1
8085,1
8086,1
8087,0
8088,1
8089,0
8090,1
8091,1
8092,1
8093,1
8094,1
8095,0
8096,1
8097,1
8098,1
8099,1
8100,1
8101,0
8102,1
8103,0
8104,1
8105,1
8106,1
8107,1
8108,1
8109,0
8110,1
8111,0
8112,1
8113,0
8114,0
8115,1
8116,1
8117,0
8118,1
8119,0
8120,0
8121,0
8122,0
8123,1
8124,0
8125,1
8126,1
8127,1
8128,1
8129,0
8130,1
8131,0
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,0
8139,0
8140,1
8141,1
8142,0
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,0
8153,0
8154,1
8155,1
8156,1
8157,1
8158,1
8159,0
8160,1
8161,1
8162,0
8163,1
8164,1
8165,1
8166,0
8167,1
8168,0
8169,1
8170,0
8171,1
8172,1
8173,1
8174,0
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,0
8183,0
8184,1
8185,0
8186,1
8187,1
8188,0
8189,0
8190,0
8191,1
8192,1
8193,0
8194,1
8195,1
8196,1
8197,1
8198,1
8199,0
8200,1
8201,1
8202,1
8203,1
8204,1
8205,1
8206,1
8207,1
8208,1
8209,0
8210,0
8211,1
8212,1
8213,0
8214,0
8215,1
8216,1
8217,1
8218,1
8219,1
8220,1
8221,0
8222,0
8223,1
8224,1
8225,1
8226,0
8227,1
8228,1
8229,1
8230,0
8231,0
8232,0
8233,0
8234,1
8235,0
8236,0
8237,1
8238,1
8239,0
8240,0
8241,1
8242,1
8243,1
8244,1
8245,0
8246,0
8247,0
8248,0
8249,0
8250,1
8251,1
8252,0
8253,0
8254,1
8255,1
8256,1
8257,1
8258,0
8259,1
8260,1
8261,1
8262,1
8263,1
8264,0
8265,1
8266,0
8267,0
8268,1
8269,1
8270,0
8271,0
8272,0
8273,1
8274,1
8275,1
8276,1
8277,1
8278,1
8279,0
8280,1
8281,1
8282,0
8283,0
8284,0
8285,0
8286,0
8287,1
8288,1
8289,1
8290,0
8291,1
8292,1
8293,0
8294,1
8295,1
8296,0
8297,1
8298,0
8299,1
8300,0
8301,1
8302,0
8303,0
8304,0
8305,0
8306,1
8307,1
8308,1
8309,0
8310,0
8311,0
8312,1
8313,1
8314,1
8315,0
8316,1
8317,1
8318,1
8319,0
8320,0
8321,1
8322,1
8323,0
8324,0
8325,1
8326,1
8327,1
8328,1
8329,0
8330,1
8331,1
8332,1
8333,0
8334,0
8335,1
8336,0
8337,1
8338,0
8339,0
8340,0
8341,1
8342,0
8343,1
8344,0
8345,0
8346,0
8347,1
8348,0
8349,1
8350,0
8351,0
8352,0
8353,1
8354,0
8355,0
8356,1
8357,1
8358,0
8359,0
8360,1
8361,1
8362,1
8363,0
8364,1
8365,1
8366,1
8367,1
8368,0
8369,1
8370,0
8371,1
8372,0
8373,0
8374,0
8375,0
8376,1
8377,1
8378,1
8379,1
8380,1
8381,0
8382,1
8383,1
8384,1
8385,1
8386,1
8387,0
8388,1
8389,0
8390,0
8391,0
8392,1
8393,0
8394,1
8395,0
8396,1
8397,0
8398,0
8399,0
8400,0
8401,1
8402,1
8403,0
8404,1
8405,0
8406,1
8407,1
8408,1
8409,1
8410,0
8411,0
8412,0
8413,0
8414,0
8415,0
8416,1
8417,1
8418,1
8419,1
8420,0
8421,1
8422,1
8423,0
8424,1
8425,1
8426,1
8427,1
8428,1
8429,0
8430,1
8431,1
8432,1
8433,1
8434,1
8435,0
8436,0
8437,1
8438,0
8439,0
8440,1
8441,1
8442,0
8443,1
8444,0
8445,1
8446,0
8447,0
8448,0
8449,1
8450,1
8451,0
8452,1
8453,1
8454,1
8455,1
8456,0
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,0
8464,1
8465,0
8466,1
8467,1
8468,1
8469,1
8470,0
8471,1
8472,1
8473,1
8474,1
8475,0
8476,1
8477,0
8478,1
8479,1
8480,0
8481,1
8482,0
8483,0
8484,1
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,1
8492,1
8493,1
8494,0
8495,0
8496,1
8497,1
8498,1
8499,1
8500,1
8501,0
8502,1
8503,1
8504,1
8505,1
8506,1
8507,1
8508,1
8509,0
8510,1
8511,0
8512,1
8513,0
8514,0
8515,0
8516,0
8517,1
8518,1
8519,1
8520,1
8521,0
8522,1
8523,0
8524,1
8525,1
8526,0
8527,1
8528,1
8529,1
8530,1
8531,1
8532,1
8533,1
8534,1
8535,1
8536,0
8537,1
8538,1
8539,1
8540,1
8541,1
8542,0
8543,0
8544,1
8545,1
8546,1
8547,0
8548,0
8549,1
8550,1
8551,0
8552,1
8553,1
8554,0
8555,1
8556,0
8557,1
8558,1
8559,0
8560,1
8561,1
8562,1
8563,1
8564,0
8565,0
8566,0
8567,1
8568,1
8569,0
8570,1
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,0
8580,0
8581,1
8582,1
8583,0
8584,1
8585,1
8586,0
8587,1
8588,0
8589,1
8590,0
8591,1
8592,1
8593,1
8594,0
8595,0
